Category:British male singers	Alex Kapranos	CATEGORY	[2012-01-07-18‥2013-03-11-19)
Producer	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2011-11-05-14)
writer	Alex Kapranos	OUTLINK_ANCHOR	[2011-11-05-14‥2013-03-11-19)
Bob Hardy	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
Die On the Floor/Katherine Hit Me	Alex Kapranos	INLINK	[2011-09-19-10‥2013-03-11-19)
Can't Stop Feeling	Alex Kapranos	INLINK	[2011-08-13-18‥2013-03-11-19)
What You Waiting For?	Alex Kapranos	INLINK	[2011-09-24-16‥2013-03-11-19)
The Karelia (Band)	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Gibson Les Paul Junior Double Cut	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
driver	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
List of atheists in music	Alex Kapranos	INLINK	[2011-09-19-10‥2013-03-11-19)
Our Bovine Public	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Franz Ferdinand (band)	Alex Kapranos	INLINK	[2011-09-21-04‥2013-03-11-19)
United Kingdom	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Take Me Out (song)	Alex Kapranos	INLINK	[2011-10-02-13‥2013-03-11-19)
Double A side	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Alex Kapranos	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
New in Town (song)	Alex Kapranos	INLINK	[2011-09-18-19‥2013-03-11-19)
Franz Ferdinand	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
Franz Ferdinand (band)	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Greeks in the United Kingdom	Alex Kapranos	INLINK	[2011-09-22-05‥2013-03-11-19)
BA	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
Gloucestershire	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Vancouver BC	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Bearsden	Alex Kapranos	INLINK	[2011-09-21-08‥2013-03-11-19)
producer	Alex Kapranos	OUTLINK_ANCHOR	[2011-11-05-14‥2013-03-11-19)
Alex Kapranos	Alex Kapranos	BOLDTEXT	[2011-10-03-10‥2013-03-11-19)
Author	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Paul McCartney	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Moving Pictures (song)	Alex Kapranos	INLINK	[2011-03-21-22‥2013-03-11-19)
List of Greeks	Alex Kapranos	INLINK	[2011-09-19-15‥2013-03-11-19)
Take Me Out (song)	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
List of people from South Shields	Alex Kapranos	INLINK	[2011-08-30-20‥2013-03-11-19)
The Fallen / L. Wells	Alex Kapranos	INLINK	[2010-11-14-16‥2013-03-11-19)
Edwyn Collins	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Alex Kapranas	Alex Kapranos	INLINK	[2006-06-30-18‥2013-03-11-19)
Indie rock	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Robert Hardy (bassist)	Alex Kapranos	INLINK	[2011-09-06-18‥2013-03-11-19)
The Cribs	Alex Kapranos	INLINK	[2011-09-27-13‥2013-03-11-19)
Paul Thomson	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Handsome Boy Modelling School	Alex Kapranos	OUTLINK	[2012-04-17-08‥2013-03-11-19)
Sunderland	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2012-03-29-19)
Michael (Franz Ferdinand song)	Alex Kapranos	INLINK	[2011-05-01-08‥2013-03-11-19)
Category:British rock singers	Alex Kapranos	CATEGORY	[2012-01-07-18‥2013-03-11-19)
Slampt	Alex Kapranos	INLINK	[2011-10-02-15‥2013-03-11-19)
Category:British songwriters	Alex Kapranos	CATEGORY	[2012-01-07-18‥2013-03-11-19)
New in Town (song)	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Take Me Out	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
Sound Bites: Eating on Tour with Franz Ferdinand	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
List of Burns players	Alex Kapranos	INLINK	[2011-08-28-16‥2013-03-11-19)
Art rock	Alex Kapranos	OUTLINK	[2011-10-03-10‥2011-11-05-14)
Annie (Norwegian singer)	Alex Kapranos	INLINK	[2011-10-03-17‥2013-03-11-19)
Men's Needs	Alex Kapranos	INLINK	[2011-09-27-13‥2013-03-11-19)
Walk Away (Franz Ferdinand song)	Alex Kapranos	INLINK	[2011-03-12-10‥2013-03-11-19)
Bachelor of Arts	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
South Shields	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
List of lead guitarists	Alex Kapranos	INLINK	[2011-10-06-22‥2013-03-11-19)
Category:Alumni of the University of Strathclyde	Alex Kapranos	CATEGORY	[2011-10-03-10‥2013-03-11-19)
Gibson Les Paul Junior	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
The Yummy Fur	Alex Kapranos	OUTLINK	[2011-11-27-16‥2013-03-11-19)
List of rhythm guitarists	Alex Kapranos	INLINK	[2011-10-01-16‥2013-03-11-19)
Mercury Music Prize	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Urusei Yatsura	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
documentary	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
The Vaccines	Alex Kapranos	INLINK	[2011-10-03-15‥2013-03-11-19)
Darts of Pleasure	Alex Kapranos	INLINK	[2011-05-01-08‥2013-03-11-19)
right|200px|thumb|Kapranos performing live in 2009	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2011-11-27-16)
Remodernism	Alex Kapranos	INLINK	[2011-08-11-20‥2013-03-11-19)
Alexander Kapranos	Alex Kapranos	REDIRECT	[2005-10-15-09‥2013-03-11-19)
The Cribs	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Alex Kapranos Huntley	Alex Kapranos	INLINK_ANCHOR	[2011-07-20-22‥2013-03-11-19)
Carwyn Ellis	Alex Kapranos	INLINK	[2011-09-30-05‥2013-03-11-19)
Greece	Alex Kapranos	OUTLINK	[2011-10-03-10‥2013-03-11-19)
Ryan Jarman	Alex Kapranos	INLINK	[2011-09-26-17‥2013-03-11-19)
The Karelia	Alex Kapranos	OUTLINK_ANCHOR	[2011-10-03-10‥2013-03-11-19)
Red Nose Day 2009	Alex Kapranos	INLINK	[2011-07-24-15‥2013-03-11-19)
List of songs recorded by Guillemots	Alex Kapranos	INLINK	[2012-03-31-14‥2013-03-11-19)
Record producer	Alex Kapranos	OUTLINK	[2011-11-05-14‥2013-03-11-19)
Category:Franz Ferdinand members	Alex Kapranos	CATEGORY	[2011-10-03-10‥2013-03-11-19)
Anniesland College	Alex Kapranos	INLINK	[2011-04-05-04‥2013-03-11-19)
The Kazoo Club	Alex Kapranos	OUTLINK	[2012-04-10-11‥2013-03-11-19)
Category:1972 births	Alex Kapranos	CATEGORY	[2011-10-03-10‥2013-03-11-19)
Washington, Tyne and Wear	Alex Kapranos	INLINK	[2011-09-03-00‥2013-03-11-19)
Category:British people of Greek descent	Alex Kapranos	CATEGORY	[2012-01-07-18‥2013-03-11-19)
The World According to Bertie	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
List of University of Edinburgh people	Alexander McCall Smith	INLINK	[2011-09-07-11‥2013-03-11-19)
FRSE	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Category:British people of Zimbabwean descent	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Dream Angus	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Tea Time for the Traditionally Built	Alexander McCall Smith	INLINK	[2011-03-08-15‥2013-03-11-19)
University of Botswana	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Festival of Dangerous Ideas	Alexander McCall Smith	INLINK	[2011-10-12-01‥2013-03-11-19)
List of African writers by country	Alexander McCall Smith	INLINK	[2011-10-04-06‥2013-03-11-19)
New York City, New York	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Global Alliance for Rabies Control	Alexander McCall Smith	INLINK	[2011-04-05-19‥2013-03-11-19)
Category:Scottish legal scholars	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Precious and the Monkeys	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Pimlico	Alexander McCall Smith	INLINK	[2011-09-22-09‥2013-03-11-19)
The Good Husband of Zebra Drive	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Teacher Trouble	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Culture of Botswana	Alexander McCall Smith	INLINK	[2011-02-20-09‥2013-03-11-19)
New Year's Honours List	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
James Robertson (novelist and poet)	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Category:Anglo-African people	Alexander McCall Smith	CATEGORY	[2012-03-25-15‥2013-03-11-19)
Queen's University Belfast	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Edinburgh in popular culture	Alexander McCall Smith	INLINK	[2011-07-19-01‥2013-03-11-19)
The No. 1 Ladies' Detective Agency Series	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Ox-Tales	Alexander McCall Smith	INLINK	[2011-09-29-19‥2013-03-11-19)
University of Edinburgh School of Law	Alexander McCall Smith	INLINK	[2011-09-08-10‥2013-03-11-19)
Alexander McCall Smith	Alexander McCall Smith	ORIGINAL	[2011-09-26-03‥2013-03-11-19)
Church of the Province of Central Africa	Alexander McCall Smith	INLINK	[2011-08-15-06‥2013-03-11-19)
William Crawley	Alexander McCall Smith	INLINK	[2011-08-24-19‥2013-03-11-19)
The No. 1 Ladies' Detective Agency	Alexander McCall Smith	INLINK	[2011-09-14-15‥2013-03-11-19)
R. K. Narayan	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Category:People from Bulawayo	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Beach Tomato	Alexander McCall Smith	BOLDTEXT	[2011-11-23-06‥2011-11-23-06)
Category:Commanders of the Order of the British Empire	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Christian Brothers College	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Category:Living people	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
At the Villa of Reduced Circumstances	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
List of Zimbabweans	Alexander McCall Smith	INLINK	[2011-10-04-09‥2013-03-11-19)
The Miracle at Speedy Motors	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Alexander	Alexander McCall Smith	INLINK	[2011-10-05-15‥2012-01-25-06), [2012-01-25-06‥2013-03-11-19)
Edinburgh	Alexander McCall Smith	INLINK	[2011-10-05-13‥2011-11-13-11), [2011-11-13-11‥2013-03-11-19)
La's Orchestra Saves the World	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
School of Law	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Armistead Maupin	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Alexander McColl Smith	Alexander McCall Smith	REDIRECT	[2007-06-11-11‥2013-03-11-19)
Calculator Annie	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Moritz-Maria von Igelfeld (character)	Alexander McCall Smith	INLINK	[2011-02-04-03‥2013-03-11-19)
E. F. Benson	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Corduroy Mansions	Alexander McCall Smith	INLINK	[2011-05-31-19‥2013-03-11-19)
The Careful Use of Compliments	Alexander McCall Smith	INLINK	[2011-08-06-09‥2013-03-11-19)
In the Company of Cheerful Ladies	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
At the Villa of Reduced Circumstances	Alexander McCall Smith	INLINK	[2011-07-05-03‥2013-03-11-19)
The Muscle Machine	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Edward Mendelson	Alexander McCall Smith	INLINK	[2011-09-09-12‥2013-03-11-19)
Category:Scottish short story writers	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
List of fictional private investigators	Alexander McCall Smith	INLINK	[2011-05-20-20‥2013-03-11-19)
James Tait Black Memorial Prize	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Dagger in the Library	Alexander McCall Smith	INLINK	[2010-10-15-15‥2013-03-11-19)
Love Over Scotland	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Detroit, Michigan	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Edward Frederic Benson	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Pumpkin	Alexander McCall Smith	INLINK	[2011-10-02-16‥2013-03-11-19)
The Double Comfort Safari Club	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Adjoa Andoh	Alexander McCall Smith	INLINK	[2011-09-27-12‥2013-03-11-19)
The No.1 Ladies' Detective Agency (novel)	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
St Stephen's House, Oxford	Alexander McCall Smith	INLINK	[2011-07-29-12‥2013-03-11-19)
David Eagleman	Alexander McCall Smith	INLINK	[2011-09-19-19‥2013-03-11-19)
The Really Terrible Orchestra	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Red Hot Chili Peppers	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Sheila Tlou	Alexander McCall Smith	INLINK	[2011-06-11-21‥2013-03-11-19)
Apophasis	Alexander McCall Smith	INLINK	[2011-10-06-23‥2013-03-11-19)
The Future of the NHS	Alexander McCall Smith	INLINK	[2011-06-01-18‥2013-03-11-19)
The Limpopo Academy of Private Detection	Alexander McCall Smith	OUTLINK	[2012-04-05-16‥2013-03-11-19)
Fiction	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The Charming Quirks of Others	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
also known as Isabel Dalhousie Mysteries	Alexander McCall Smith	BOLDTEXT	[2011-09-26-03‥2013-03-11-19)
UNESCO	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Order of the British Empire	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
In the Mind of...	Alexander McCall Smith	INLINK	[2009-08-08-23‥2013-03-11-19)
Melanie Klein	Alexander McCall Smith	INLINK	[2011-10-03-13‥2013-03-11-19)
Celebrity Series of Boston	Alexander McCall Smith	INLINK	[2011-10-06-22‥2013-03-11-19)
The Forgotten Affairs of Youth	Alexander McCall Smith	OUTLINK	[2012-02-04-09‥2013-03-11-19)
In the Company of Cheerful Ladies	Alexander McCall Smith	INLINK	[2011-03-27-00‥2013-03-11-19)
Lin Anderson	Alexander McCall Smith	INLINK	[2011-08-11-12‥2013-03-11-19)
Akimbo and the Crocodile Man	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The Double Comfort Safari Club	Alexander McCall Smith	INLINK	[2011-06-26-12‥2013-03-11-19)
Scots language	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The Comfort of Saturdays	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Category:1948 births	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Eilidh McCreadie	Alexander McCall Smith	INLINK	[2011-10-28-00‥2013-03-11-19)
Akimbo and the Snakes	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Portuguese Irregular Verbs (novel)	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The Finer Points of Sausage Dogs	Alexander McCall Smith	INLINK	[2011-07-05-03‥2013-03-11-19)
Zimbabwe	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Private Passions	Alexander McCall Smith	INLINK	[2012-03-06-12‥2013-03-11-19)
Meal Monday	Alexander McCall Smith	INLINK	[2010-11-09-06‥2013-03-11-19)
Alix and the Tigers	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Rhodesia	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Tears of the Giraffe	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
James Tait Black Memorial Prize	Alexander McCall Smith	INLINK	[2011-09-05-16‥2013-03-11-19)
Macdonald	Alexander McCall Smith	INLINK	[2011-09-28-07‥2013-03-11-19)
Christopher Catherwood	Alexander McCall Smith	INLINK	[2011-09-17-07‥2013-03-11-19)
Scots	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Jill Scott	Alexander McCall Smith	INLINK	[2011-09-18-08‥2013-03-11-19)
Category:Zimbabwean emigrants to the United Kingdom	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
44 Scotland Street	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The 44 Scotland Street Series	Alexander McCall Smith	INLINK	[2007-07-06-15‥2013-03-11-19)
Category:Bioethics	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Espresso Tales	Alexander McCall Smith	INLINK	[2011-05-31-19‥2013-03-11-19)
Alexander mccall smith	Alexander McCall Smith	REDIRECT	[2007-11-28-15‥2013-03-11-19)
The Strand Magazine	Alexander McCall Smith	INLINK	[2011-09-18-08‥2013-03-11-19)
Orders, decorations, and medals of the United Kingdom	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
List of fictional books	Alexander McCall Smith	INLINK	[2011-09-24-11‥2013-03-11-19)
Inspector Ghote's First Case	Alexander McCall Smith	INLINK	[2011-07-31-08‥2013-03-11-19)
Kgatleng District	Alexander McCall Smith	INLINK	[2011-09-16-19‥2013-03-11-19)
The No. 1 Ladies' Detective Agency (novel)	Alexander McCall Smith	INLINK	[2011-08-16-16‥2013-03-11-19)
University of Edinburgh School of Law	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Category:Zimbabwean short story writers	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Nikki Amuka-Bird	Alexander McCall Smith	INLINK	[2011-08-16-14‥2013-03-11-19)
The Really Terrible Orchestra	Alexander McCall Smith	INLINK	[2011-07-15-16‥2013-03-11-19)
Ox-Tales	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Alexander McCall Smith	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Corduroy Mansions	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
List of authors by name: S	Alexander McCall Smith	INLINK	[2011-09-06-13‥2013-03-11-19)
Laura Bush	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Alexander McColl Smith	Alexander McCall Smith	INLINK	[2007-06-11-11‥2013-03-11-19)
The Kalahari Typing School for Men	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Crime fiction	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Specsavers National Book Awards	Alexander McCall Smith	INLINK	[2011-08-20-10‥2013-03-11-19)
Unusual Uses for Olive Oil (novel)	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The No.1 Ladies' Detective Agency	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
The No. 1 Ladies' Detective Agency (TV series)	Alexander McCall Smith	INLINK	[2011-10-04-20‥2013-03-11-19)
List of literary works by number of translations	Alexander McCall Smith	INLINK	[2011-09-18-17‥2013-03-11-19)
Category:Academics of the University of Edinburgh	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Michelle Tempest	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
List of crime writers	Alexander McCall Smith	INLINK	[2011-09-13-12‥2013-03-11-19)
The Bubblegum Tree	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Bertie Plays The Blues	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Health Affairs	Alexander McCall Smith	INLINK	[2011-12-17-05‥2013-03-11-19)
Best of African Literature	Alexander McCall Smith	BOLDTEXT	[2011-11-23-06‥2011-11-23-06)
Kimbolton School	Alexander McCall Smith	INLINK	[2011-10-04-14‥2012-02-12-06), [2012-02-12-06‥2012-02-12-06), [2012-02-12-06‥2013-03-11-19)
The Saturday Big Tent Wedding Party	Alexander McCall Smith	INLINK	[2011-06-01-11‥2013-03-11-19)
The Five Lost Aunts of Harriet Bean	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Friends, Lovers, Chocolate	Alexander McCall Smith	INLINK	[2011-07-12-16‥2013-03-11-19)
Okavango Delta	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Pantheon Books	Alexander McCall Smith	INLINK	[2011-08-23-22‥2013-03-11-19)
The Perfect Hamburger	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The Right Attitude to Rain	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Precious and the Puggies	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Doubleday (publisher)	Alexander McCall Smith	INLINK	[2011-09-13-19‥2013-03-11-19)
Bloomsbury 21	Alexander McCall Smith	INLINK	[2010-08-22-19‥2013-03-11-19)
The Doughnut Ring	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Category:Rhodesian novelists	Alexander McCall Smith	CATEGORY	[2012-01-20-22‥2013-03-11-19)
List of female detective characters	Alexander McCall Smith	INLINK	[2011-10-05-03‥2013-03-11-19)
Honorary Degree	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Category:British Book Award winners	Alexander McCall Smith	CATEGORY	[2011-09-26-03‥2013-03-11-19)
Little, Brown Book Group	Alexander McCall Smith	INLINK	[2011-06-06-17‥2013-03-11-19)
Jean Brodie	Alexander McCall Smith	INLINK	[2011-10-01-10‥2013-03-11-19)
Andrew Sachs	Alexander McCall Smith	INLINK	[2011-09-03-23‥2013-03-11-19)
Indian Thought Publications	Alexander McCall Smith	INLINK	[2011-04-21-09‥2013-03-11-19)
The Right Attitude to Rain	Alexander McCall Smith	INLINK	[2011-08-06-09‥2013-03-11-19)
Physician writer	Alexander McCall Smith	INLINK	[2011-08-13-17‥2013-03-11-19)
Emeritus Professor	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
E. F. Benson	Alexander McCall Smith	INLINK	[2011-09-27-10‥2013-03-11-19)
White people in Zimbabwe	Alexander McCall Smith	INLINK	[2011-08-16-08‥2013-03-11-19)
Morality for Beautiful Girls	Alexander McCall Smith	INLINK	[2011-03-27-00‥2013-03-11-19)
Children's books	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
CBE	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Edinburgh International Book Festival	Alexander McCall Smith	INLINK	[2011-09-25-15‥2013-03-11-19)
Medicine murder	Alexander McCall Smith	INLINK	[2011-09-03-21‥2013-03-11-19)
The 2½ Pillars of Wisdom	Alexander McCall Smith	INLINK	[2011-01-17-13‥2013-03-11-19)
The Lost Art of Gratitude	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
The Dog Who Came in from the Cold	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Economy of Botswana	Alexander McCall Smith	INLINK	[2011-08-30-15‥2013-03-11-19)
The Sunday Philosophy Club Series	Alexander McCall Smith	INLINK	[2011-09-16-12‥2013-03-11-19)
Martin Beck Award	Alexander McCall Smith	INLINK	[2011-02-17-13‥2013-03-11-19)
The Sunday Philosophy Club	Alexander McCall Smith	OUTLINK_ANCHOR	[2011-09-26-03‥2013-03-11-19)
Zimbabweans in the United Kingdom	Alexander McCall Smith	INLINK	[2012-04-10-07‥2013-03-11-19)
Jura, Scotland	Alexander McCall Smith	INLINK	[2011-09-20-00‥2013-03-11-19)
Academic	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Blue Shoes and Happiness	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
Akimbo and the Elephants	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
List of best-selling books	Alexander McCall Smith	INLINK	[2011-10-07-04‥2013-03-11-19)
Charles Dickens	Alexander McCall Smith	OUTLINK	[2011-09-26-03‥2013-03-11-19)
